split,participant_id,file_id,video_relpath,annotation_id,frame_start,frame_end,activity,canonical_activity,chunk_id
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17005,17050,working_on_laptop,bilgisayar,3
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17050,17096,working_on_laptop,bilgisayar,4
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17096,17141,working_on_laptop,bilgisayar,5
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17141,17187,working_on_laptop,bilgisayar,6
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17187,17232,working_on_laptop,bilgisayar,7
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17232,17277,working_on_laptop,bilgisayar,8
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,99,17277,17302,working_on_laptop,bilgisayar,9
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,100,17302,17337,closing_laptop,bilgisayar,0
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17420,17465,interacting_with_phone,telefonla_konusma,0
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17465,17511,interacting_with_phone,telefonla_konusma,1
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17511,17556,interacting_with_phone,telefonla_konusma,2
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17556,17601,interacting_with_phone,telefonla_konusma,3
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17601,17646,interacting_with_phone,telefonla_konusma,4
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17646,17692,interacting_with_phone,telefonla_konusma,5
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,103,17692,17734,interacting_with_phone,telefonla_konusma,6
test,11,vp11/run1_2018-05-24-13-44-01.kinect_color,vp11/run1_2018-05-24-13-44-01.kinect_color.mp4,105,17762,17778,interacting_with_phone,telefonla_konusma,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,7,3011,3025,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,9,3052,3083,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,14,3225,3271,drinking,su_icme,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,14,3271,3277,drinking,su_icme,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,17,3445,3490,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,17,3490,3536,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,17,3536,3581,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,17,3581,3626,sitting_still,normal_surus,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,17,3626,3659,sitting_still,normal_surus,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,20,4071,4083,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4122,4167,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4167,4213,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4213,4258,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4258,4304,sitting_still,normal_surus,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4304,4349,sitting_still,normal_surus,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4349,4394,sitting_still,normal_surus,5
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4394,4439,sitting_still,normal_surus,6
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4439,4486,sitting_still,normal_surus,7
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4486,4531,sitting_still,normal_surus,8
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,22,4531,4545,sitting_still,normal_surus,9
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,35,5450,5496,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,35,5496,5543,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,35,5543,5587,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,35,5587,5633,sitting_still,normal_surus,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,35,5633,5671,sitting_still,normal_surus,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,41,6026,6051,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,42,6077,6123,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,42,6123,6168,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,42,6168,6214,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,42,6214,6253,sitting_still,normal_surus,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,45,6354,6399,drinking,su_icme,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,49,6567,6612,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,49,6612,6616,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,51,6654,6700,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,51,6700,6746,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,52,6759,6805,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,52,6805,6830,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,53,6844,6890,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,53,6890,6934,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,55,7009,7041,interacting_with_phone,telefonla_konusma,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7041,7086,talking_on_phone,telefonla_konusma,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7086,7132,talking_on_phone,telefonla_konusma,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7132,7176,talking_on_phone,telefonla_konusma,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7176,7222,talking_on_phone,telefonla_konusma,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7222,7268,talking_on_phone,telefonla_konusma,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7268,7313,talking_on_phone,telefonla_konusma,5
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7313,7358,talking_on_phone,telefonla_konusma,6
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7358,7404,talking_on_phone,telefonla_konusma,7
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7404,7449,talking_on_phone,telefonla_konusma,8
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7449,7493,talking_on_phone,telefonla_konusma,9
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,56,7493,7515,talking_on_phone,telefonla_konusma,10
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,57,7515,7545,interacting_with_phone,telefonla_konusma,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,7910,7956,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,7956,8002,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,8002,8047,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,8047,8092,sitting_still,normal_surus,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,8092,8137,sitting_still,normal_surus,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,8137,8182,sitting_still,normal_surus,5
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,60,8182,8192,sitting_still,normal_surus,6
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,66,8504,8550,drinking,su_icme,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,66,8550,8554,drinking,su_icme,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,90,11609,11627,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,94,11779,11824,opening_laptop,bilgisayar,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,94,11824,11830,opening_laptop,bilgisayar,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,11830,11875,working_on_laptop,bilgisayar,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,11875,11921,working_on_laptop,bilgisayar,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,11921,11966,working_on_laptop,bilgisayar,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,11966,12011,working_on_laptop,bilgisayar,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,12011,12057,working_on_laptop,bilgisayar,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,12057,12103,working_on_laptop,bilgisayar,5
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,95,12103,12145,working_on_laptop,bilgisayar,6
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,96,12145,12186,closing_laptop,bilgisayar,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12323,12368,interacting_with_phone,telefonla_konusma,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12368,12413,interacting_with_phone,telefonla_konusma,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12413,12458,interacting_with_phone,telefonla_konusma,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12458,12503,interacting_with_phone,telefonla_konusma,3
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12503,12548,interacting_with_phone,telefonla_konusma,4
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12548,12594,interacting_with_phone,telefonla_konusma,5
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12594,12639,interacting_with_phone,telefonla_konusma,6
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12639,12684,interacting_with_phone,telefonla_konusma,7
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12684,12730,interacting_with_phone,telefonla_konusma,8
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,99,12730,12764,interacting_with_phone,telefonla_konusma,9
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,102,12839,12885,sitting_still,normal_surus,0
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,102,12885,12930,sitting_still,normal_surus,1
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,102,12930,12975,sitting_still,normal_surus,2
test,11,vp11/run2_2018-05-24-14-35-56.kinect_color,vp11/run2_2018-05-24-14-35-56.kinect_color.mp4,102,12975,13015,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,9,3421,3467,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,9,3467,3513,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,9,3513,3528,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3688,3732,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3732,3778,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3778,3823,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3823,3869,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3869,3915,sitting_still,normal_surus,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3915,3960,sitting_still,normal_surus,5
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,3960,4005,sitting_still,normal_surus,6
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,4005,4050,sitting_still,normal_surus,7
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,4050,4098,sitting_still,normal_surus,8
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,4098,4142,sitting_still,normal_surus,9
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,11,4142,4162,sitting_still,normal_surus,10
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,20,6188,6234,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,20,6234,6279,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,20,6279,6324,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,20,6324,6369,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,20,6369,6375,sitting_still,normal_surus,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,27,7755,7801,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,27,7801,7846,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,27,7846,7874,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10009,10054,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10054,10099,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10099,10145,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10145,10191,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10191,10237,sitting_still,normal_surus,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10237,10281,sitting_still,normal_surus,5
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10281,10326,sitting_still,normal_surus,6
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10326,10371,sitting_still,normal_surus,7
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,35,10371,10395,sitting_still,normal_surus,8
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10451,10498,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10498,10543,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10543,10588,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10588,10634,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10634,10679,sitting_still,normal_surus,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10679,10724,sitting_still,normal_surus,5
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10724,10770,sitting_still,normal_surus,6
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10770,10815,sitting_still,normal_surus,7
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10815,10861,sitting_still,normal_surus,8
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,37,10861,10886,sitting_still,normal_surus,9
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,43,12141,12187,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,43,12187,12234,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,43,12234,12258,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,46,12605,12650,drinking,su_icme,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,46,12650,12695,drinking,su_icme,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,46,12695,12740,drinking,su_icme,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,46,12740,12785,drinking,su_icme,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,46,12785,12788,drinking,su_icme,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,12952,12997,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,12997,13042,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13042,13087,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13087,13133,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13133,13178,sitting_still,normal_surus,4
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13178,13223,sitting_still,normal_surus,5
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13223,13269,sitting_still,normal_surus,6
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13269,13314,sitting_still,normal_surus,7
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,50,13314,13356,sitting_still,normal_surus,8
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,54,13693,13739,sitting_still,normal_surus,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,54,13739,13785,sitting_still,normal_surus,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,54,13785,13831,sitting_still,normal_surus,2
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,54,13831,13863,sitting_still,normal_surus,3
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,57,14495,14540,opening_laptop,bilgisayar,0
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,57,14540,14559,opening_laptop,bilgisayar,1
test,13,vp13/run1_2018-05-29-15-21-10.kinect_color,vp13/run1_2018-05-29-15-21-10.kinect_color.mp4,58,14559,14605,working_on_laptop,bilgisayar,0
